PSG Operasyon Müdürl,PSG Operasyn mrkzi 2,Tesisat,Sipariş,ENLEM,BOYLAM,Toplam kwh ,mahalle adı,ILCE_ADI,NİTELİKLİ /NİTELİKSİZ DURUMU,Şirket Adı,Bölge Müdürlüğü,Ters Kayıt Tarihi,Oluşturma Tarihi,Tutanak Tarihi,Rapor Tarihi,Kaçak Tüketim Miktarı (kWh),Ek Tahakkuk Miktarı (kWh)
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004366136,690063082,             41.0420171095823,             29.0654273222206,"2,736",MEHMET AKİF ERSOY,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/20/2024,5/20/2024,5/20/2024,2736,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004417383,690726666,             41.0923776094907,             29.0899495525234,"1,800",KAVACIK,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/25/2024,6/24/2024,6/25/2024,1800,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004542266,687486733,             41.0398608673052,             29.0656562557284,"1,476",MEHMET AKİF ERSOY,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/3/2024,1/3/2024,1/3/2024,1476,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004542266,689954198,             41.0398608673052,             29.0656562557284,"4,644",MEHMET AKİF ERSOY,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/13/2024,5/11/2024,5/13/2024,4644,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004644423,689658723,             41.0862040968131,             29.0809324706087,501,KAVACIK,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/9/2024,4/8/2024,4/9/2024,150.3,350.7
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004646189,689026576,             41.0657851256462,             29.0814089278687,"2,520",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/13/2024,5/13/2024,5/13/2024,2520,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004894169,689351878,             41.0683223826838,             29.0966999287116,"3,727",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/25/2024,3/25/2024,3/25/2024,3727.44,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004894169,689953412,             41.0683223826838,             29.0966999287116,"1,323",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/8/2024,5/8/2024,5/8/2024,1322.64,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004903090,688488254,             41.0681047360507,             29.0950844652253,"8,944",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/2/2024,2/1/2024,2/2/2024,222.887,8721.028
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004925992,686508923,             41.0444092764923,             29.0448930994626,"194,400",BEYLERBEYİ,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/13/2024,10/24/2023,3/13/2024,97200,97200
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004925992,686508923,             41.0444092764923,             29.0448930994626,"-194,400",BEYLERBEYİ,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,08.03.2024,10/25/2023,10/24/2023,3/8/2024,-97200,-97200
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004941293,690063088,             41.0406896743736,             29.0719885913699,"3,358",MEHMET AKİF ERSOY,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/16/2024,5/16/2024,5/16/2024,3358.08,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004941293,690738135,             41.0406896743736,             29.0719885913699,"1,637",MEHMET AKİF ERSOY,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/25/2024,6/24/2024,6/25/2024,1637.064,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4004948277,690218247,             41.0793289179859,             29.0745849522143,"30,776",GÖKSU,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/20/2024,5/17/2024,5/20/2024,1282.32,29493.36
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005122171,688113390,             41.0329536626123,             29.0575057504446,"1,533",KÜPLÜCE,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/15/2024,1/13/2024,1/15/2024,1533.06,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005122171,688975052,             41.0329536626123,             29.0575057504446,"1,530",KÜPLÜCE,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/5/2024,3/4/2024,3/5/2024,570,960
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005122171,690062685,             41.0329536626123,             29.0575057504446,"1,779",KÜPLÜCE,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/14/2024,5/14/2024,5/14/2024,676.35,1102.2
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005312708,689568530,             41.0490106071638,             29.0551223110860,"2,886",ÇENGELKÖY,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/3/2024,4/3/2024,4/3/2024,2885.76,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005312708,689954182,             41.0490106071638,             29.0551223110860,902,ÇENGELKÖY,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/3/2024,5/3/2024,5/3/2024,901.8,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005348522,688986912,             41.0524063692196,             29.0634729623645,"9,018",ÇENGELKÖY,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/6/2024,3/6/2024,3/6/2024,400.8,8617.2
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005376982,689954330,             41.0983784064708,             29.0813975853443,"3,998",ÇUBUKLU,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/10/2024,5/10/2024,5/10/2024,3997.98,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005384617,689490660,             41.0687675661346,             29.0791593812191,"1,800",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/1/2024,3/29/2024,4/1/2024,1800,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005579255,688718982,             41.0643442544713,             29.0696560177647,962,KÜÇÜKSU,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/19/2024,2/16/2024,2/19/2024,961.92,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005613291,689117747,             41.0951372570508,             29.1035789554454,"3,186",RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/10/2024,3/8/2024,3/10/2024,3186.36,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005613291,689954327,             41.0951372570508,             29.1035789554454,"1,984",RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/13/2024,5/13/2024,5/13/2024,1983.96,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005613291,690210333,             41.0951372570508,             29.1035789554454,120,RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/18/2024,5/17/2024,5/18/2024,120.24,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005613291,690533112,             41.0951372570508,             29.1035789554454,601,RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/7/2024,6/6/2024,6/7/2024,601.2,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005619978,689884056,             41.1033229985243,             29.0905644788973,"1,838",ÇUBUKLU,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/10/2024,5/9/2024,5/10/2024,1350,487.5
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005744477,689362046,             41.0981392592970,             29.0906532943340,"5,400",ÇUBUKLU,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/23/2024,3/22/2024,3/23/2024,2700,2700
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005833382,690781479,             41.0563913862018,             29.0770380741742,"2,936",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/26/2024,6/26/2024,6/26/2024,776.55,2158.965
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005905397,687915008,             41.0566149401573,             29.1143088791954,"1,320",İNKILAP,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/5/2024,1/5/2024,1/5/2024,120,1200
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005905397,689286716,             41.0566149401573,             29.1143088791954,"2,220",İNKILAP,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/20/2024,3/19/2024,3/20/2024,570,1650
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005905397,689953062,             41.0566149401573,             29.1143088791954,"1,500",İNKILAP,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/8/2024,5/8/2024,5/8/2024,210,1290
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005975356,685103903,             41.0560683442750,             29.1139984679165,120,İNKILAP,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/9/2024,9/16/2023,1/9/2024,120,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4005975356,685103903,             41.0560683442750,             29.1139984679165,"-12,960",İNKILAP,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,08.01.2024,9/18/2023,9/16/2023,1/8/2024,-12960,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006006106,688184323,             41.0963943724250,             29.0953274572699,"1,872",RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/17/2024,1/17/2024,1/17/2024,1872,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006013839,689554846,             41.0348098919010,             29.0728027393042,"60,653",FERAH,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/25/2024,4/18/2024,4/25/2024,4717.44,55935.36
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006043382,687816778,             41.1011530975325,             29.0729768744831,"10,822",KANLICA,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/3/2024,1/3/2024,1/3/2024,10821.6,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006193758,688832524,             41.0770197404155,             29.0780355598994,180,GÖZTEPE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/23/2024,2/23/2024,2/23/2024,180,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006195922,687601811,             41.0680248839159,             29.0934756993458,"2,880",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/2/2024,5/2/2024,5/2/2024,2880,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006195922,689351880,             41.0680248839159,             29.0934756993458,"12,240",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/23/2024,3/23/2024,3/23/2024,12240,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006229992,689954301,             41.0609724743407,             29.0819983255236,"5,832",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/3/2024,5/3/2024,5/3/2024,5832,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006261155,689298852,             41.0562479676672,             29.1140987848849,"1,665",İNKILAP,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/21/2024,3/20/2024,3/21/2024,1665,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006279233,688927598,             41.0571481518005,             29.1134897147238,"6,300",İNKILAP,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/29/2024,2/27/2024,2/29/2024,5400,900
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006320237,690062622,             41.0706350903675,             29.0730096421764,"3,370",KÜÇÜKSU,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/10/2024,5/10/2024,5/10/2024,1123.2,2246.4
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006329759,688247619,             41.0332960650043,             29.0623684846334,902,KÜPLÜCE,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/19/2024,1/19/2024,1/19/2024,901.8,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4006329759,690063005,             41.0332960650043,             29.0623684846334,"2,134",KÜPLÜCE,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/16/2024,5/16/2024,5/16/2024,2134.26,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4010648434,688894460,             41.0613693652666,             29.1011672609174,"1,854",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/1/2024,2/29/2024,3/1/2024,508.47,1345.95
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4010648434,690064035,             41.0613693652666,             29.1011672609174,"2,064",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/10/2024,5/8/2024,5/10/2024,687.93,1375.86
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4010648434,690417581,             41.0613693652666,             29.1011672609174,658,YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/31/2024,5/30/2024,5/31/2024,538.38,119.64
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4010648435,689021652,             41.0613621252308,             29.1011591595186,"2,369",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/4/2024,3/4/2024,3/4/2024,2368.872,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4010648435,689954310,             41.0613621252308,             29.1011591595186,"2,333",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/8/2024,5/8/2024,5/8/2024,2332.98,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4010648435,690417516,             41.0613621252308,             29.1011591595186,790,YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/30/2024,5/30/2024,5/30/2024,789.624,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4011517586,689041790,             41.0703379794723,             29.0734442789108,"230,317",KÜÇÜKSU,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/6/2024,3/1/2024,3/6/2024,11109.4,219207.6
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4011793106,688929611,,,"10,822",HEKİMBAŞI,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/6/2024,2/27/2024,3/6/2024,10821.6,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4011907197,688893903,             41.0936643497553,             29.1035679797642,"8,778",RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/27/2024,2/26/2024,2/27/2024,8777.52,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4012234698,688816779,             41.0532527558879,             29.0765117493474,"3,756",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/20/2024,2/20/2024,2/20/2024,3755.808,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4012234698,689388380,             41.0532527558879,             29.0765117493474,"1,388",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/25/2024,3/25/2024,3/25/2024,1388.016,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4012234698,690063016,             41.0532527558879,             29.0765117493474,"1,919",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/13/2024,5/11/2024,5/13/2024,1918.728,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4012306110,690199464,,,"2,705",BOZHANE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/17/2024,5/16/2024,5/17/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4012558129,690232493,,,"10,368",ÇUBUKLU,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/21/2024,5/21/2024,5/21/2024,10368,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4012586220,689020917,             41.0594838419392,             29.0798469022719,"3,102",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/5/2024,3/4/2024,3/5/2024,1431.727,1670.348
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4012989893,686792638,             41.0623999600000,             29.0773989200000,"2,705",KÜÇÜKSU,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/26/2024,11/8/2023,1/26/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4012989893,686792638,             41.0623999600000,             29.0773989200000,"-2,705",KÜÇÜKSU,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,26.01.2024,11/10/2023,11/8/2023,1/26/2024,-2705.4,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013035681,687574086,,,"2,016",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/4/2024,12/21/2023,3/4/2024,2016,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013035681,687574086,,,"-5,184",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,04.03.2024,12/26/2023,12/21/2023,3/4/2024,-5184,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013067085,688205594,,,"2,705",HEKİMBAŞI,ÜMRANİYE,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/22/2024,1/18/2024,1/22/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013120145,687554995,,,"8,073",BURHANİYE,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/12/2024,3/8/2024,3/12/2024,8073.216,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013163056,689790870,,,"12,426",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/26/2024,4/26/2024,4/26/2024,12426.048,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013164938,689875655,37.34951959,34.81073915,"2,705",YENİ MAHALLE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/29/2024,4/26/2024,4/29/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013164941,689876314,,,"12,960",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/29/2024,4/26/2024,4/29/2024,12960,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013173768,689902260,,,"2,705",BAHÇELİEVLER,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/6/2024,5/3/2024,5/6/2024,2705.4,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013186495,690146325,,,"2,689",GÜZELTEPE,ÜSKÜDAR,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/20/2024,5/20/2024,5/20/2024,2688.768,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013193762,690357199,,,"15,552",RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/10/2024,5/28/2024,6/10/2024,15552,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013199062,690399884,,,"2,592",RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/4/2024,6/4/2024,6/4/2024,2592,0
BOĞAZ DAĞ. OP. MÜD.,VANİKÖY O.M.,4013203087,690546714,,,"2,592",RÜZGARLIBAHÇE,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/11/2024,6/10/2024,6/11/2024,2592,0
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4003884867,690370993,             41.1357480498736,             29.0942992492349,"5,908",MERKEZ,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,7/1/2024,6/28/2024,7/1/2024,5908.352,0
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4003905293,689336371,             41.1258276607918,             29.1101094586954,162,GÜMÜŞSUYU,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/22/2024,3/21/2024,3/22/2024,81,81
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4003993164,687710396,             41.2075357709758,             29.2361532099300,"10,413",RİVA,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/4/2024,12/21/2023,1/4/2024,60.44,10352.36
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004175206,689027142,             41.2062264065904,             29.1350937888117,"13,217",POYRAZKÖY,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/8/2024,3/7/2024,3/8/2024,13216.7808,0
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004175206,689599375,             41.2062264065904,             29.1350937888117,"3,245",POYRAZKÖY,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/17/2024,4/17/2024,4/17/2024,3244.8384,0
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004175206,690113956,             41.2062264065904,             29.1350937888117,"2,453",POYRAZKÖY,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/18/2024,5/18/2024,5/18/2024,2453.4144,0
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004340855,690222112,             41.1296676086325,             29.1132113204420,"1,560",GÜMÜŞSUYU,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/20/2024,5/18/2024,5/20/2024,300,1260
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004403903,690152557,             41.2063357009285,             29.1636529813008,"17,640",ANADOLUFENERİ,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/14/2024,5/14/2024,5/14/2024,17640,0
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004594032,678761681,             41.1102975557739,             29.1027723619448,"15,840",ÇİĞDEM,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/13/2024,10/19/2022,3/13/2024,7920,7920
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004594032,678761681,             41.1102975557739,             29.1027723619448,"-33,428",ÇİĞDEM,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,13.03.2024,10/19/2022,10/19/2022,3/13/2024,-16714.08,-16714.08
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004656949,688263215,             41.1230349143947,             29.1052504124324,"10,662",İNCİRKÖY,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/27/2024,1/26/2024,1/27/2024,10661.904,0
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004656949,688791308,             41.1230349143947,             29.1052504124324,"1,037",İNCİRKÖY,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/19/2024,2/19/2024,2/19/2024,1036.8,0
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004696112,690031746,             41.0763889227350,             29.3282633118547,581,ÖMERLİ,ÇEKMEKÖY,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/10/2024,5/9/2024,5/10/2024,290.7,290.7
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004796753,690633899,             41.0835765341966,             29.3500045840811,"3,214,969",KOÇULLU,ÇEKMEKÖY,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/13/2024,6/6/2024,6/13/2024,1599268.125,1615701.225
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004831717,690309195,             41.1363851711009,             29.0875129058497,798,YALIKÖY,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/27/2024,5/27/2024,5/27/2024,84,714
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004989313,688850566,             41.1115193173551,             29.1006378927164,"9,000",ÇİĞDEM,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,2/23/2024,2/23/2024,2/23/2024,4500,4500
KARADENİZ DAĞ. OP. MÜD.,BEYKOZ O.M.,4004998106,689754653,             41.1300661764073,             29.0939977255669,"12,672",GÜMÜŞSUYU,BEYKOZ,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,4/25/2024,4/18/2024,4/25/2024,12672,0
